"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"31.12.2024","15,75","15,61","16,16","13,94","","-0,57%"
"30.12.2024","15,84","16,83","19,68","15,28","","5,88%"
"27.12.2024","14,96","15,16","24,89","14,91","","4,25%"
"26.12.2024","14,35","14,91","20,65","14,28","","1,56%"
"24.12.2024","14,13","15,83","19,15","13,97","0,00K","-11,30%"
"23.12.2024","15,93","17,33","31,23","15,93","","-6,18%"
"20.12.2024","16,98","21,31","28,17","13,10","","-18,68%"
"19.12.2024","20,88","19,65","39,40","18,90","","-3,42%"
"18.12.2024","21,62","15,41","35,84","12,62","","40,76%"
"17.12.2024","15,36","15,09","15,86","13,56","","5,35%"
"16.12.2024","14,58","14,49","27,91","13,91","","2,39%"
"13.12.2024","14,24","13,88","14,78","11,67","","-0,07%"
"12.12.2024","14,25","14,02","15,85","11,11","","0,99%"
"11.12.2024","14,11","13,74","16,64","13,60","","-0,14%"
"10.12.2024","14,13","14,11","26,53","13,61","","0,14%"
"09.12.2024","14,11","13,76","19,34","13,52","","6,25%"
"06.12.2024","13,28","13,39","20,55","13,25","","-3,91%"
"05.12.2024","13,82","13,70","25,01","13,64","","0,73%"
"04.12.2024","13,72","13,46","22,61","13,33","","1,63%"
"03.12.2024","13,50","14,07","29,24","10,25","","-2,53%"
"02.12.2024","13,85","14,54","25,91","13,61","","-1,42%"
"29.11.2024","14,05","14,01","19,38","13,49","","0,50%"
"27.11.2024","13,98","14,04","16,57","12,80","","2,04%"
"26.11.2024","13,70","14,11","15,99","12,29","","-2,42%"
"25.11.2024","14,04","14,07","16,19","13,88","","1,37%"
"22.11.2024","13,85","14,39","23,47","12,71","","-5,40%"
"21.11.2024","14,64","14,16","24,95","14,05","","-1,48%"
"20.11.2024","14,86","14,73","21,69","14,65","","-0,13%"
"19.11.2024","14,88","15,06","22,31","14,28","","8,93%"
"18.11.2024","13,66","14,81","16,72","13,62","","-4,54%"
"15.11.2024","14,31","13,83","15,36","9,00","","8,08%"
"14.11.2024","13,24","13,93","18,11","11,51","","-4,89%"
"13.11.2024","13,92","14,34","20,66","12,21","","-3,13%"
"12.11.2024","14,37","15,04","30,29","13,85","","-3,75%"
"11.11.2024","14,93","10,84","16,86","1,31","","3,97%"
"08.11.2024","14,36","14,20","15,67","14,05","","0,14%"
"07.11.2024","14,34","15,24","23,09","14,10","","-8,43%"
"06.11.2024","15,66","15,10","24,34","14,54","","-14,98%"
"05.11.2024","18,42","19,83","22,51","17,81","","-8,18%"
"04.11.2024","20,06","20,45","22,01","19,91","","1,72%"
"01.11.2024","19,72","19,90","23,54","18,38","","33,97%"
"31.10.2024","14,72","20,37","33,60","13,97","","-22,93%"
"30.10.2024","19,10","18,79","25,62","18,20","","4,66%"
"29.10.2024","18,25","18,81","36,89","17,79","","-0,05%"
"28.10.2024","18,26","17,56","23,07","17,12","","0,05%"
"25.10.2024","18,25","17,09","34,41","16,92","","3,58%"
"24.10.2024","17,62","17,74","34,69","17,53","","-2,06%"
"23.10.2024","17,99","15,32","31,38","15,31","","6,64%"
"22.10.2024","16,87","17,41","29,14","16,81","","0,72%"
"21.10.2024","16,75","16,93","31,74","16,16","","2,89%"
"18.10.2024","16,28","17,12","24,32","16,04","","-4,52%"
"17.10.2024","17,05","17,25","26,76","16,72","","-2,07%"
"16.10.2024","17,41","18,47","22,76","15,60","","-5,02%"
"15.10.2024","18,33","17,81","30,89","16,83","","2,80%"
"14.10.2024","17,83","18,08","22,53","15,81","","0,28%"
"11.10.2024","17,78","17,86","27,02","14,27","","-0,45%"
"10.10.2024","17,86","17,92","21,96","15,21","","-0,33%"
"09.10.2024","17,92","18,70","32,90","17,71","","-3,24%"
"08.10.2024","18,52","17,95","33,40","16,78","","-6,23%"
"07.10.2024","19,75","18,07","39,05","17,85","","15,36%"
"04.10.2024","17,12","17,38","21,70","16,29","","-6,75%"
"03.10.2024","18,36","18,28","23,63","17,81","","4,68%"
"02.10.2024","17,54","18,81","24,46","16,94","","-2,88%"
"01.10.2024","18,06","16,87","40,91","15,08","","8,99%"
"30.09.2024","16,57","17,31","24,90","14,39","","10,98%"
"27.09.2024","14,93","14,98","30,77","13,61","","-3,74%"
"26.09.2024","15,51","14,86","19,33","12,59","","-38,53%"
"25.09.2024","25,23","20,71","26,05","14,90","","71,05%"
"24.09.2024","14,75","15,01","25,65","14,23","","-1,73%"
"23.09.2024","15,01","15,33","26,50","13,80","","1,90%"
"20.09.2024","14,73","14,77","24,24","12,65","","-0,94%"
"19.09.2024","14,87","14,28","26,27","13,16","","-4,06%"
"18.09.2024","15,50","15,94","27,53","10,78","","-36,79%"
"17.09.2024","24,52","14,97","28,07","14,67","","64,12%"
"16.09.2024","14,94","15,46","25,53","8,73","","3,46%"
"13.09.2024","14,44","14,43","17,72","13,08","","-0,41%"
"12.09.2024","14,50","15,33","26,55","13,66","","-4,42%"
"11.09.2024","15,17","16,32","22,73","15,02","","-7,78%"
"10.09.2024","16,45","16,48","21,30","15,37","","2,05%"
"09.09.2024","16,12","17,76","24,23","14,17","","-14,21%"
"06.09.2024","18,79","16,19","28,52","16,14","","10,66%"
"05.09.2024","16,98","17,40","30,66","13,75","","-5,19%"
"04.09.2024","17,91","18,10","22,15","14,48","","4,37%"
"03.09.2024","17,16","14,58","18,21","13,05","","28,83%"
"30.08.2024","13,32","13,86","14,52","13,12","","-5,73%"
"29.08.2024","14,13","15,50","18,94","12,69","","-8,84%"
"28.08.2024","15,50","13,87","17,10","13,47","","13,30%"
"27.08.2024","13,68","14,29","15,55","13,37","","-5,59%"
"26.08.2024","14,49","14,05","28,15","13,98","","3,50%"
"23.08.2024","14,00","14,76","25,10","13,16","","-8,91%"
"22.08.2024","15,37","13,88","20,63","13,46","","9,79%"
"21.08.2024","14,00","13,45","23,00","13,15","","3,55%"
"20.08.2024","13,52","13,20","17,67","13,10","","4,97%"
"19.08.2024","12,88","13,82","32,26","12,65","","-3,52%"
"16.08.2024","13,35","13,89","23,19","12,84","","-3,33%"
"15.08.2024","13,81","13,47","23,43","12,58","","-3,09%"
"14.08.2024","14,25","13,95","20,69","6,91","","-2,60%"
"13.08.2024","14,63","16,27","21,50","14,44","","-14,19%"
"12.08.2024","17,05","16,83","20,14","15,54","","2,03%"
"09.08.2024","16,71","19,36","25,24","16,60","","-13,15%"
"08.08.2024","19,24","20,92","27,15","18,84","","-15,06%"
"07.08.2024","22,65","19,42","23,36","18,23","","10,49%"
"06.08.2024","20,50","25,65","25,86","16,95","","-23,16%"
"05.08.2024","26,68","30,71","36,90","19,92","","55,75%"
"02.08.2024","17,13","18,44","24,51","15,87","","2,76%"
"01.08.2024","16,67","14,78","26,19","14,45","","13,63%"
"31.07.2024","14,67","15,11","18,27","13,79","","-7,50%"
"30.07.2024","15,86","14,98","18,25","14,45","","5,17%"
"29.07.2024","15,08","15,36","22,93","14,75","","1,89%"
"26.07.2024","14,80","15,63","18,98","14,79","","-7,85%"
"25.07.2024","16,06","15,91","26,31","13,65","","1,52%"
"24.07.2024","15,82","14,62","21,02","14,58","","12,84%"
"23.07.2024","14,02","14,14","23,81","13,30","","-0,28%"
"22.07.2024","14,06","15,28","21,42","13,51","","-9,11%"
"19.07.2024","15,47","15,56","24,43","14,94","","2,11%"
"18.07.2024","15,15","14,43","22,12","14,11","","3,77%"
"17.07.2024","14,60","12,98","17,51","12,97","","13,80%"
"16.07.2024","12,83","12,08","18,16","11,53","","5,60%"
"15.07.2024","12,15","11,95","23,33","11,75","","5,29%"
"12.07.2024","11,54","12,42","18,62","11,45","","-8,12%"
"11.07.2024","12,56","12,31","13,55","11,83","","0,00%"
"10.07.2024","12,56","12,48","13,95","12,05","","1,13%"
"09.07.2024","12,42","12,02","20,65","11,60","","4,02%"
"08.07.2024","11,94","11,81","14,15","11,68","","4,55%"
"05.07.2024","11,42","11,28","13,32","11,06","","0,35%"
"03.07.2024","11,38","11,30","14,15","11,19","","1,07%"
"02.07.2024","11,26","11,82","12,67","11,17","","-2,43%"
"01.07.2024","11,54","12,22","13,81","11,48","","-0,35%"
"28.06.2024","11,58","12,07","20,21","10,76","","0,61%"
"27.06.2024","11,51","12,23","20,30","11,51","","-6,19%"
"26.06.2024","12,27","12,61","17,08","11,23","","-0,57%"
"25.06.2024","12,34","12,50","20,16","12,19","","-1,91%"
"24.06.2024","12,58","12,69","18,07","12,08","","3,28%"
"21.06.2024","12,18","12,94","23,20","12,11","","-4,25%"
"20.06.2024","12,72","12,12","22,04","12,06","","7,25%"
"18.06.2024","11,86","11,89","14,73","11,73","","0,59%"
"17.06.2024","11,79","12,83","13,52","11,75","","-3,36%"
"14.06.2024","12,20","11,34","16,10","11,22","","10,71%"
"13.06.2024","11,02","10,68","18,62","10,68","","1,38%"
"12.06.2024","10,87","11,19","16,53","10,48","","-9,64%"
"11.06.2024","12,03","12,24","26,03","11,97","","1,09%"
"10.06.2024","11,90","12,11","13,40","11,77","","3,57%"
"07.06.2024","11,49","11,88","14,46","10,77","","-1,54%"
"06.06.2024","11,67","11,91","29,15","11,65","","-1,85%"
"05.06.2024","11,89","12,13","29,53","10,63","","-3,57%"
"04.06.2024","12,33","12,78","26,87","11,33","","-0,08%"
"03.06.2024","12,34","12,00","21,14","11,91","","6,66%"
"31.05.2024","11,57","12,76","15,30","10,50","","-11,68%"
"30.05.2024","13,10","12,92","29,49","12,19","","2,26%"
"29.05.2024","12,81","12,45","28,33","12,35","","19,16%"
"28.05.2024","10,75","12,12","19,99","10,74","","-1,38%"
"24.05.2024","10,90","10,99","18,88","10,41","","16,33%"
"23.05.2024","9,37","9,95","21,31","9,37","","8,07%"
"22.05.2024","8,67","9,82","17,83","8,43","","-10,43%"
"21.05.2024","9,68","10,51","18,21","9,68","","0,41%"
"20.05.2024","9,64","10,34","21,39","8,31","","-10,91%"
"17.05.2024","10,82","10,06","16,46","9,36","","6,39%"
"16.05.2024","10,17","10,23","16,56","5,35","","0,20%"
"15.05.2024","10,15","10,80","12,09","3,74","","-16,87%"
"14.05.2024","12,21","11,79","19,79","5,89","","-0,65%"
"13.05.2024","12,29","11,94","13,58","4,48","","5,40%"
"10.05.2024","11,66","11,68","12,67","11,29","","-0,34%"
"09.05.2024","11,70","11,82","17,68","11,54","","-0,51%"
"08.05.2024","11,76","12,55","18,89","10,84","","-0,68%"
"07.05.2024","11,84","12,13","26,37","11,76","","-2,87%"
"06.05.2024","12,19","12,24","13,20","11,02","","0,66%"
"03.05.2024","12,11","11,92","28,52","11,89","","-5,39%"
"02.05.2024","12,80","13,49","32,41","12,37","","-7,51%"
"01.05.2024","13,84","14,18","23,85","12,93","","2,06%"
"30.04.2024","13,56","13,23","16,75","12,99","","3,67%"
"29.04.2024","13,08","13,19","15,13","12,23","","0,54%"
"26.04.2024","13,01","13,19","32,32","11,68","","21,14%"
"25.04.2024","10,74","14,47","27,14","10,74","","-21,15%"
"24.04.2024","13,62","13,55","22,23","13,17","","0,89%"
"23.04.2024","13,50","14,14","23,57","12,76","","-6,57%"
"22.04.2024","14,45","15,35","29,01","14,24","","-8,20%"
"19.04.2024","15,74","15,86","27,85","14,83","","1,88%"
"18.04.2024","15,45","15,60","16,79","14,76","","-2,77%"
"17.04.2024","15,89","15,75","29,53","13,98","","-1,24%"
"16.04.2024","16,09","16,95","36,88","10,97","","-6,83%"
"15.04.2024","17,27","19,62","24,46","13,64","","8,41%"
"12.04.2024","15,93","21,68","21,99","14,86","","12,42%"
"11.04.2024","14,17","14,21","33,97","13,60","","-2,48%"
"10.04.2024","14,53","14,23","16,32","13,64","","5,14%"
"09.04.2024","13,82","13,83","31,84","13,43","","-0,14%"
"08.04.2024","13,84","15,71","22,50","8,80","","4,93%"
"05.04.2024","13,19","14,16","20,85","12,47","","-1,57%"
"04.04.2024","13,40","12,49","24,67","10,83","","6,60%"
"03.04.2024","12,57","12,83","24,33","10,04","","0,00%"
"02.04.2024","12,57","12,93","21,12","10,19","","-15,35%"
"01.04.2024","14,85","12,00","18,73","9,35","","32,95%"
"28.03.2024","11,17","11,28","21,46","10,52","","4,78%"
"27.03.2024","10,66","11,22","16,97","9,64","","-5,58%"
"26.03.2024","11,29","11,55","27,23","10,33","","-9,90%"
"25.03.2024","12,53","14,38","17,40","10,21","","14,85%"
"22.03.2024","10,91","12,39","23,55","10,54","","-52,38%"
"21.03.2024","22,91","14,27","22,93","10,06","","111,93%"
"20.03.2024","10,81","11,57","24,42","9,96","","-3,74%"
"19.03.2024","11,23","11,13","23,71","8,82","","-3,36%"
"18.03.2024","11,62","12,23","22,95","9,91","","4,87%"
"15.03.2024","11,08","16,44","27,20","10,29","","0,73%"
"14.03.2024","11,00","10,85","25,45","9,03","","-1,35%"
"13.03.2024","11,15","11,22","23,78","7,64","","-7,01%"
"12.03.2024","11,99","13,29","28,71","5,82","","-2,52%"
"11.03.2024","12,30","17,12","31,70","9,30","","-0,32%"
"08.03.2024","12,34","12,13","25,85","9,59","","-17,13%"
"07.03.2024","14,89","14,81","25,80","12,13","","-0,33%"
"06.03.2024","14,94","11,92","24,49","8,67","","-5,68%"
"05.03.2024","15,84","12,30","24,21","9,75","","34,58%"
"04.03.2024","11,77","15,74","24,38","10,16","","3,70%"
"01.03.2024","11,35","10,56","23,14","10,56","","-3,24%"
"29.02.2024","11,73","15,65","26,99","9,28","","-17,63%"
"28.02.2024","14,24","14,21","24,69","10,48","","21,81%"
"27.02.2024","11,69","12,93","27,75","11,69","","-3,23%"
"26.02.2024","12,08","13,56","25,97","12,06","","3,96%"
"23.02.2024","11,62","12,46","26,37","9,88","","-13,61%"
"22.02.2024","13,45","23,48","28,05","11,30","","-0,66%"
"21.02.2024","13,54","15,01","28,91","11,23","","-2,24%"
"20.02.2024","13,85","14,70","29,86","12,61","","21,07%"
"16.02.2024","11,44","11,44","11,44","11,44","","0,00%"
"15.02.2024","11,44","11,44","11,44","11,44","","0,00%"
"14.02.2024","11,44","11,44","11,44","11,44","","0,00%"
"13.02.2024","11,44","11,44","11,44","11,44","","0,00%"
"12.02.2024","11,44","11,44","11,44","11,44","","0,00%"
"09.02.2024","11,44","11,65","26,37","11,38","","-0,61%"
"08.02.2024","11,51","11,74","28,67","11,43","","-1,12%"
"07.02.2024","11,64","11,82","28,99","10,62","","-1,94%"
"06.02.2024","11,87","11,92","27,32","10,86","","-1,41%"
"05.02.2024","12,04","12,39","27,44","11,82","","-0,17%"
"02.02.2024","12,06","12,46","23,98","11,07","","6,16%"
"01.02.2024","11,36","12,60","28,68","11,36","","-9,91%"
"31.01.2024","12,61","12,10","28,09","12,08","","4,82%"
"30.01.2024","12,03","12,20","24,56","10,95","","-1,15%"
"29.01.2024","12,17","12,34","26,80","11,82","","2,44%"
"26.01.2024","11,88","11,94","27,84","11,48","","5,41%"
"25.01.2024","11,27","12,09","23,66","10,96","","-0,18%"
"24.01.2024","11,29","11,38","25,44","10,99","","2,54%"
"23.01.2024","11,01","11,92","23,82","10,84","","-8,10%"
"22.01.2024","11,98","13,48","24,57","11,81","","5,18%"
"19.01.2024","11,39","12,15","25,85","11,39","","-3,31%"
"18.01.2024","11,78","12,64","25,46","11,74","","-2,89%"
"17.01.2024","12,13","13,07","24,05","11,59","","2,28%"
"16.01.2024","11,86","12,16","20,19","10,62","","-37,87%"
"12.01.2024","19,09","11,18","20,85","11,18","","74,98%"
"11.01.2024","10,91","13,59","21,53","9,25","","-5,38%"
"10.01.2024","11,53","11,86","20,07","10,57","","-2,21%"
"09.01.2024","11,79","12,45","21,36","10,09","","0,00%"
"08.01.2024","11,79","12,70","21,21","11,12","","0,26%"
"05.01.2024","11,76","12,48","22,78","9,48","","-20,33%"
"04.01.2024","14,76","12,97","25,58","9,72","","28,12%"
"03.01.2024","11,52","13,14","22,30","10,43","","-5,42%"
"02.01.2024","12,18","12,87","23,45","10,90","","4,01%"
"29.12.2023","11,71","11,93","23,43","10,87","","-35,87%"
"28.12.2023","18,26","11,89","25,05","11,53","","74,57%"
"27.12.2023","10,46","13,05","21,45","10,45","","-12,17%"
"26.12.2023","11,91","13,01","21,85","11,91","","-0,25%"
"22.12.2023","11,94","12,62","30,00","11,92","","-1,57%"
"21.12.2023","12,13","12,02","22,29","12,02","","-0,90%"
"20.12.2023","12,24","11,52","28,31","11,11","","6,16%"
"19.12.2023","11,53","11,25","28,31","10,63","","1,68%"
"18.12.2023","11,34","10,85","31,86","8,76","","6,88%"
"15.12.2023","10,61","10,28","26,05","4,59","","-21,64%"
"14.12.2023","13,54","13,54","13,54","13,54","","0,00%"
"13.12.2023","13,54","13,54","13,54","13,54","","0,00%"
"12.12.2023","13,54","13,54","13,54","13,54","","0,00%"
"11.12.2023","13,54","13,54","13,54","13,54","","0,00%"
"08.12.2023","13,54","10,57","13,92","10,57","","28,10%"
"07.12.2023","10,57","10,57","10,57","10,57","","0,00%"
"06.12.2023","10,57","13,90","13,90","10,57","","-23,96%"
"05.12.2023","13,90","12,99","18,18","12,99","","7,01%"
"04.12.2023","12,99","11,88","12,99","11,44","","9,34%"
"01.12.2023","11,88","15,24","15,24","10,69","","-22,05%"
"30.11.2023","15,24","11,01","17,40","9,10","","45,84%"
"29.11.2023","10,45","11,04","16,45","10,12","","-3,60%"
"28.11.2023","10,84","11,51","17,48","8,62","","-1,90%"
"27.11.2023","11,05","11,38","15,90","8,54","","4,64%"
"24.11.2023","10,56","11,33","14,60","9,08","","-3,39%"
"22.11.2023","10,93","11,24","18,78","9,53","","-3,87%"
"21.11.2023","11,37","11,68","22,89","10,17","","1,97%"
"20.11.2023","11,15","11,90","18,56","10,97","","-2,02%"
"17.11.2023","11,38","11,31","20,53","11,06","","-1,47%"
"16.11.2023","11,55","11,66","18,67","10,52","","5,96%"
"15.11.2023","10,90","11,67","18,25","9,78","","1,40%"
"14.11.2023","10,75","11,57","16,59","8,08","","-9,51%"
"13.11.2023","11,88","13,04","27,40","10,63","","4,12%"
"10.11.2023","11,41","12,81","23,42","11,33","","-7,76%"
"09.11.2023","12,37","12,49","25,37","12,37","","5,01%"
"08.11.2023","11,78","12,60","17,95","11,78","","-1,75%"
"07.11.2023","11,99","13,11","18,69","11,97","","-2,12%"
"06.11.2023","12,25","13,33","18,53","12,25","","-2,62%"
"03.11.2023","12,58","13,75","21,07","12,58","","-7,30%"
"02.11.2023","13,57","13,73","18,80","12,80","","-0,22%"
"01.11.2023","13,60","14,98","27,67","13,51","","-8,05%"
"31.10.2023","14,79","16,35","26,14","14,65","","-8,53%"
"30.10.2023","16,17","17,11","24,96","15,42","","-5,55%"
"27.10.2023","17,12","17,00","24,50","14,84","","0,88%"
"26.10.2023","16,97","17,08","26,10","15,42","","6,86%"
"25.10.2023","15,88","15,60","24,64","13,34","","-1,67%"
"24.10.2023","16,15","16,18","25,63","13,52","","-0,68%"
"23.10.2023","16,26","17,71","26,17","14,22","","-1,75%"
"20.10.2023","16,55","17,23","24,49","12,49","","-0,90%"
"19.10.2023","16,70","17,57","27,77","14,02","","9,94%"
"18.10.2023","15,19","15,33","25,03","11,43","","4,69%"
"17.10.2023","14,51","15,33","25,69","9,75","","3,79%"
"16.10.2023","13,98","15,23","26,05","8,29","","-7,23%"
"13.10.2023","15,07","13,90","23,00","11,24","","13,74%"
"12.10.2023","13,25","13,53","25,84","11,91","","0,53%"
"11.10.2023","13,18","14,00","23,45","12,78","","-5,99%"
"10.10.2023","14,02","14,79","21,62","10,52","","-5,72%"
"09.10.2023","14,87","15,86","22,70","13,15","","19,53%"
"06.10.2023","12,44","16,36","24,62","11,15","","-17,18%"
"05.10.2023","15,02","15,79","21,38","11,99","","-2,28%"
"04.10.2023","15,37","16,49","18,44","14,76","","-4,65%"
"03.10.2023","16,12","15,64","20,63","12,75","","11,56%"
"02.10.2023","14,45","15,28","17,15","12,05","","-6,65%"
"29.09.2023","15,48","13,51","18,32","11,52","","24,44%"
"28.09.2023","12,44","15,80","18,76","12,09","","-18,64%"
"27.09.2023","15,29","15,11","19,25","13,17","","-0,20%"
"26.09.2023","15,32","14,95","21,92","13,32","","18,21%"
"25.09.2023","12,96","15,14","16,59","11,58","","-8,35%"
"22.09.2023","14,14","13,91","18,96","12,12","","-2,35%"
"21.09.2023","14,48","13,65","19,90","11,07","","10,45%"
"20.09.2023","13,11","12,07","17,75","11,77","","6,85%"
"19.09.2023","12,27","12,18","14,75","11,56","","2,59%"
"18.09.2023","11,96","11,95","15,86","10,63","","3,82%"
"15.09.2023","11,52","10,63","13,47","8,49","","11,09%"
"14.09.2023","10,37","10,92","11,69","6,51","","-11,59%"
"13.09.2023","11,73","11,56","13,35","9,15","","-4,24%"
"12.09.2023","12,25","11,79","13,23","9,32","","2,17%"
"11.09.2023","11,99","11,46","13,97","7,02","","0,17%"
"08.09.2023","11,97","12,78","13,37","11,96","","-6,78%"
"07.09.2023","12,84","13,72","14,05","12,17","","-0,77%"
"06.09.2023","12,94","12,49","15,59","12,32","","7,03%"
"05.09.2023","12,09","12,41","14,79","11,67","","3,87%"
"01.09.2023","11,64","11,57","12,03","11,37","","-4,20%"
"31.08.2023","12,15","11,54","13,97","11,16","","1,33%"
"30.08.2023","11,99","12,13","14,87","11,44","","-2,28%"
"29.08.2023","12,27","12,75","13,08","11,74","","-3,00%"
"28.08.2023","12,65","13,41","17,76","12,65","","-7,66%"
"25.08.2023","13,70","14,11","15,54","13,09","","-4,93%"
"24.08.2023","14,41","13,40","14,58","10,89","","6,90%"
"23.08.2023","13,48","14,18","14,38","11,56","","-7,29%"
"22.08.2023","14,54","14,35","15,54","14,33","","0,83%"
"21.08.2023","14,42","14,90","15,20","14,09","","-0,14%"
"18.08.2023","14,44","15,97","16,01","14,28","","-5,74%"
"17.08.2023","15,32","14,30","15,42","10,65","","-1,16%"
"16.08.2023","15,50","14,25","22,32","10,99","","8,09%"
"15.08.2023","14,34","13,44","15,85","10,67","","13,81%"
"14.08.2023","12,60","13,95","15,05","9,78","","-6,60%"
"11.08.2023","13,49","14,30","14,69","10,44","","6,05%"
"10.08.2023","12,72","13,28","21,25","12,03","","-12,22%"
"09.08.2023","14,49","13,92","15,55","13,62","","2,99%"
"08.08.2023","14,07","12,56","15,95","11,75","","2,40%"
"07.08.2023","13,74","14,03","15,81","12,40","","4,89%"
"04.08.2023","13,10","13,11","17,00","10,40","","12,16%"
"03.08.2023","11,68","14,38","16,20","11,67","","-14,81%"
"02.08.2023","13,71","13,53","14,14","10,56","","12,75%"
"01.08.2023","12,16","12,52","13,59","9,45","","1,33%"
"31.07.2023","12,00","12,58","13,81","11,99","","1,18%"
"28.07.2023","11,86","12,16","14,52","10,24","","-7,13%"
"27.07.2023","12,77","11,80","16,59","10,33","","0,55%"
"26.07.2023","12,70","12,93","14,52","11,34","","1,03%"
"25.07.2023","12,57","12,90","14,65","9,77","","-3,08%"
"24.07.2023","12,97","12,68","18,87","11,60","","14,68%"
"21.07.2023","11,31","12,49","12,95","10,54","","-9,81%"
"20.07.2023","12,54","12,36","22,13","9,65","","5,38%"
"19.07.2023","11,90","12,25","19,75","11,70","","-7,32%"
"18.07.2023","12,84","12,40","18,94","9,06","","0,00%"
"17.07.2023","12,84","12,67","20,74","9,77","","3,63%"
"14.07.2023","12,39","12,09","17,34","8,74","","-2,75%"
"13.07.2023","12,74","12,32","18,80","12,07","","0,31%"
"12.07.2023","12,70","12,41","17,68","9,82","","-8,37%"
"11.07.2023","13,86","13,17","14,37","11,40","","3,59%"
"10.07.2023","13,38","13,81","14,45","9,96","","8,96%"
"07.07.2023","12,28","11,89","18,73","9,41","","5,50%"
"06.07.2023","11,64","12,09","16,81","9,86","","-3,56%"
"05.07.2023","12,07","14,00","15,82","9,20","","-10,33%"
"03.07.2023","13,46","10,80","13,91","9,09","","31,06%"
"30.06.2023","10,27","10,00","16,55","9,79","","-17,77%"
"29.06.2023","12,49","11,79","18,04","9,82","","6,30%"
"28.06.2023","11,75","10,70","19,37","10,21","","5,67%"
"27.06.2023","11,12","11,66","17,14","10,30","","-6,32%"
"26.06.2023","11,87","12,12","22,41","11,14","","-2,22%"
"23.06.2023","12,14","12,03","17,47","9,54","","4,12%"
"22.06.2023","11,66","11,99","21,04","11,66","","-4,58%"
"21.06.2023","12,22","12,49","22,92","12,08","","-6,36%"
"20.06.2023","13,05","12,62","18,74","10,10","","-1,29%"
"16.06.2023","13,22","13,63","22,31","11,31","","-6,97%"
"15.06.2023","14,21","14,91","21,97","3,10","","-4,69%"
"14.06.2023","14,91","12,31","24,59","6,48","","6,50%"
"13.06.2023","14,00","14,54","26,05","8,53","","-6,79%"
"12.06.2023","15,02","13,50","28,08","9,39","","15,90%"
"09.06.2023","12,96","13,17","19,38","12,29","","-1,07%"
"08.06.2023","13,10","13,24","19,49","12,06","","-2,46%"
"07.06.2023","13,43","13,63","17,64","13,32","","-1,54%"
"06.06.2023","13,64","14,30","22,32","13,47","","-3,40%"
"05.06.2023","14,12","14,17","21,52","14,00","","2,32%"
"02.06.2023","13,80","13,49","23,37","13,49","","-7,26%"
"01.06.2023","14,88","16,10","23,61","12,93","","-8,71%"
"31.05.2023","16,30","16,73","26,63","15,66","","-1,93%"
"30.05.2023","16,62","13,94","24,69","13,92","","-1,19%"
